"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 08 00:30:05 GMT 2024","Mon Jan 08 00:30:06 GMT 2024","873","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
"passed","Mon Jan 08 00:30:04 GMT 2024","Mon Jan 08 00:30:05 GMT 2024","684","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Mon Jan 08 00:30:04 GMT 2024","Mon Jan 08 00:30:06 GMT 2024","1421","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
