"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 13 00:28:56 GMT 2024","Sat Jan 13 00:28:57 GMT 2024","852","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
"passed","Sat Jan 13 00:28:56 GMT 2024","Sat Jan 13 00:28:57 GMT 2024","1320","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Sat Jan 13 00:28:56 GMT 2024","Sat Jan 13 00:28:56 GMT 2024","690","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
