"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 00:25:45 GMT 2023","Fri Aug 25 00:25:46 GMT 2023","997","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Fri Aug 25 00:25:45 GMT 2023","Fri Aug 25 00:25:47 GMT 2023","2401","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Fri Aug 25 00:25:46 GMT 2023","Fri Aug 25 00:25:48 GMT 2023","1442","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
