"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 21 00:25:49 GMT 2023","Sat Oct 21 00:25:50 GMT 2023","1135","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestNegative","loginTestNegative(TestInfo)",""
"passed","Sat Oct 21 00:25:49 GMT 2023","Sat Oct 21 00:25:51 GMT 2023","2539","","tests.QuickTransferTest","","tests.QuickTransferTest","quickTransferFundsPositive","quickTransferFundsPositive(TestInfo)",""
"passed","Sat Oct 21 00:25:50 GMT 2023","Sat Oct 21 00:25:52 GMT 2023","1410","","tests.DemoBankLoginTest","","tests.DemoBankLoginTest","loginTestPositive","loginTestPositive(TestInfo)",""
